Average,BestPic_Gross,Best_Picture,DirectorName,No_Of_Movies,Total_Gross,_id
76900000.0,134500000.0,Live Free or Die Hard,Len Wiseman,4,307700000.0,5cbf57ecf1b3f84eb09ba777
27400000.0,48200000.0,The House Bunny,Fred Wolf,2,54800000.0,5cbf57ecf1b3f84eb09ba778
40200000.0,54100000.0,Final Destination 3,James Wong,4,160700000.0,5cbf57ecf1b3f84eb09ba779
75200000.0,215400000.0,Mission: Impossible II,John Woo,7,526400000.0,5cbf57ecf1b3f84eb09ba77a
23400000.0,36400000.0,Beauty Shop,Bille Woodruff,4,93700000.0,5cbf57ecf1b3f84eb09ba77b
5700000.0,5700000.0,For Greater Glory,Dean Wright,1,5700000.0,5cbf57ecf1b3f84eb09ba77c
40500000.0,107800000.0,Baby Driver,Edgar Wright,5,202500000.0,5cbf57ecf1b3f84eb09ba77d
38000000.0,56500000.0,Darkest Hour,Joe Wright,7,265700000.0,5cbf57ecf1b3f84eb09ba77e
54100000.0,176800000.0,Rise of the Planet of the Apes,Rupert Wyatt,4,216400000.0,5cbf57ecf1b3f84eb09ba77f
31700000.0,115700000.0,Remember the Titans,Boaz Yakin,7,221900000.0,5cbf57ecf1b3f84eb09ba780
1100000.0,1100000.0,Papa: Hemingway in Cuba,Bob Yari,1,1100000.0,5cbf57ecf1b3f84eb09ba781
256000000.0,381200000.0,Harry Potter / Deathly Hallows (P2),David Yates,7,1791800000.0,5cbf57ecf1b3f84eb09ba782
8199999.999999999,53700000.0,Hero,Zhang Yimou,16,131000000.0,5cbf57ecf1b3f84eb09ba783
30300000.0,82600000.0,Freddy Vs. Jason,Ronny Yu,5,151400000.0,5cbf57ecf1b3f84eb09ba784
107200000.0,165200000.0,Kung Fu Panda 2,Jennifer Yuh Nelson,3,321500000.0,5cbf57ecf1b3f84eb09ba785
21800000.0,21800000.0,The Big Wedding,Justin Zackham,1,21800000.0,5cbf57ecf1b3f84eb09ba786
23700000.0,56700000.0,A Civil Action,Steven Zaillian,3,71200000.0,5cbf57ecf1b3f84eb09ba787
12800000.0,12800000.0,Beasts of the Southern Wild,Benh Zeitlin,1,12800000.0,5cbf57ecf1b3f84eb09ba788
110800000.0,330300000.0,Forrest Gump,Robert Zemeckis,19,2104300000.0000002,5cbf57ecf1b3f84eb09ba789
20500000.0,58300000.0,Halloween (2007),Rob Zombie,6,123300000.0,5cbf57ecf1b3f84eb09ba78a
57200000.0,110000000.0,Scary Movie 3,David Zucker,10,571500000.0,5cbf57ecf1b3f84eb09ba78b
81200000.0,217600000.0,Ghost,Jerry Zucker,6,487400000.0,5cbf57ecf1b3f84eb09ba78c
59600000.0,176600000.0,The Karate Kid,Harald Zwart,5,297900000.0,5cbf57ecf1b3f84eb09ba78d
43700000.0,111100000.0,The Last Samurai,Edward Zwick,12,524299999.99999994,5cbf57ecf1b3f84eb09ba78e
